Domain,Host,Process,AgentName,Resource,MetricName,Record_Type,Period,Intended_End_Timestamp,Actual_Start_Timestamp,Actual_End_Timestamp,Count,Type,Value,Min,Max,String_Value
SuperDomain,hcbiwp01,SAP HostAgent Process,SAP HostAgent SMDA97,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 13:00:00.0,2013-06-26 13:00:00.0,2013-06-26 13:24:00.0,189,1025,58980118,58877772,59037652,58980118
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 13:00:00.0,2013-06-26 13:00:00.0,2013-06-26 13:24:00.0,192,1025,51073284,50202440,52282004,51073284
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 13:00:00.0,2013-06-26 13:00:00.0,2013-06-26 13:24:00.0,191,1025,31040060,29961348,31837368,31040060
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 13:00:00.0,2013-06-26 13:00:00.0,2013-06-26 13:24:00.0,189,1025,57304698,56715028,58413332,57304698
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 13:00:00.0,2013-06-26 13:00:00.0,2013-06-26 13:24:00.0,190,1025,50557341,42820868,53061144,50557341
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 13:00:00.0,2013-06-26 13:00:00.0,2013-06-26 13:24:00.0,191,1025,54306555,53579648,55930280,54306555
SuperDomain,hcbiwp01,SAP HostAgent Process,SAP HostAgent SMDA97,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 13:24:00.0,2013-06-26 13:24:00.0,2013-06-26 13:48:00.0,190,1025,58998440,58951532,59030680,58998440
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 13:24:00.0,2013-06-26 13:24:00.0,2013-06-26 13:48:00.0,190,1025,48365118,47822992,50209964,48365118
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 13:24:00.0,2013-06-26 13:24:00.0,2013-06-26 13:48:00.0,189,1025,31141025,30924628,31211520,31141025
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeSwap (KB),?,1440,2013-06-26 13:24:00.0,2013-06-26 13:24:00.0,2013-06-26 13:48:00.0,191,1025,59276766,58143336,59741148,59276766
