Domain,Host,Process,AgentName,Resource,MetricName,Record_Type,Period,Intended_End_Timestamp,Actual_Start_Timestamp,Actual_End_Timestamp,Count,Type,Value,Min,Max,String_Value
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 15:00:00.0,2013-06-26 15:00:00.0,2013-06-26 15:24:00.0,190,1025,13709403,13108432,13977776,13709403
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 15:24:00.0,2013-06-26 15:24:00.0,2013-06-26 15:48:00.0,190,1025,5944769,5025892,6547348,5944769
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 15:24:00.0,2013-06-26 15:24:00.0,2013-06-26 15:48:00.0,191,1025,17048232,16072544,17659424,17048232
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 15:24:00.0,2013-06-26 15:24:00.0,2013-06-26 15:48:00.0,190,1025,14320434,13388532,14712076,14320434
SuperDomain,hcbiwp01,SAP HostAgent Process,SAP HostAgent SMDA97,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 15:24:00.0,2013-06-26 15:24:00.0,2013-06-26 15:48:00.0,190,1025,29774156,28165116,33960784,29774156
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 15:24:00.0,2013-06-26 15:24:00.0,2013-06-26 15:48:00.0,189,1025,6778493,6535036,7016448,6778493
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 15:24:00.0,2013-06-26 15:24:00.0,2013-06-26 15:48:00.0,189,1025,13819722,13756156,13891716,13819722
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 15:48:00.0,2013-06-26 15:48:00.0,2013-06-26 16:12:00.0,191,1025,5883371,5283796,6056544,5883371
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 15:48:00.0,2013-06-26 15:48:00.0,2013-06-26 16:12:00.0,189,1025,16441703,15138152,17010156,16441703
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 15:48:00.0,2013-06-26 15:48:00.0,2013-06-26 16:12:00.0,189,1025,14579945,14239468,14903300,14579945
SuperDomain,hcbiwp01,SAP HostAgent Process,SAP HostAgent SMDA97,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 15:48:00.0,2013-06-26 15:48:00.0,2013-06-26 16:12:00.0,190,1025,26802463,24699844,28165116,26802463
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 15:48:00.0,2013-06-26 15:48:00.0,2013-06-26 16:12:00.0,189,1025,6433497,5624072,6788864,6433497
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 15:48:00.0,2013-06-26 15:48:00.0,2013-06-26 16:12:00.0,191,1025,13803208,13738976,13915732,13803208
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 16:12:00.0,2013-06-26 16:12:00.0,2013-06-26 16:36:00.0,190,1025,6068780,5532840,8423040,6068780
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 16:12:00.0,2013-06-26 16:12:00.0,2013-06-26 16:36:00.0,188,1025,13450598,12067956,15578324,13450598
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 16:12:00.0,2013-06-26 16:12:00.0,2013-06-26 16:36:00.0,192,1025,14369974,12687524,14590524,14369974
SuperDomain,hcbiwp01,SAP HostAgent Process,SAP HostAgent SMDA97,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 16:12:00.0,2013-06-26 16:12:00.0,2013-06-26 16:36:00.0,189,1025,34858230,24625916,48713740,34858230
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 16:12:00.0,2013-06-26 16:12:00.0,2013-06-26 16:36:00.0,191,1025,6051237,3703500,6479352,6051237
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 16:12:00.0,2013-06-26 16:12:00.0,2013-06-26 16:36:00.0,190,1025,13615388,13365052,13878864,13615388
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 16:36:00.0,2013-06-26 16:36:00.0,2013-06-26 17:00:00.0,189,1025,7924695,7824800,8097028,7924695
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,SAP OsCol|Memory,FreeMemory (KB),?,1440,2013-06-26 16:36:00.0,2013-06-26 16:36:00.0,2013-06-26 17:00:00.0,189,1025,12626258,12252968,13121528,12626258
