Domain,Host,Process,AgentName,Resource,MetricName,Record_Type,Period,Intended_End_Timestamp,Actual_Start_Timestamp,Actual_End_Timestamp,Count,Type,Value,Min,Max,String_Value
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,BCP|hcbiwp10_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 13:48:00.0,2013-06-26 13:48:00.0,2013-06-26 14:12:00.0,66,1025,16,14,19,16
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp12_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 13:48:00.0,2013-06-26 13:48:00.0,2013-06-26 14:12:00.0,66,1025,15,15,17,15
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp00_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 14:36:00.0,2013-06-26 14:36:00.0,2013-06-26 15:00:00.0,4,1025,0,0,0,0
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp11_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 14:36:00.0,2013-06-26 14:36:00.0,2013-06-26 15:00:00.0,4,1025,0,0,0,0
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp12_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 14:36:00.0,2013-06-26 14:36:00.0,2013-06-26 15:00:00.0,2,1025,4,1,7,4
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp00_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 15:00:00.0,2013-06-26 15:00:00.0,2013-06-26 15:24:00.0,95,1025,0,0,4,0
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp13_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 15:00:00.0,2013-06-26 15:00:00.0,2013-06-26 15:24:00.0,88,1025,1,0,3,1
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp11_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 15:00:00.0,2013-06-26 15:00:00.0,2013-06-26 15:24:00.0,95,1025,1,0,3,1
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,BCP|hcbiwp10_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 15:00:00.0,2013-06-26 15:00:00.0,2013-06-26 15:24:00.0,85,1025,1,0,5,1
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp12_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 15:00:00.0,2013-06-26 15:00:00.0,2013-06-26 15:24:00.0,95,1025,1,0,6,1
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp00_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 15:24:00.0,2013-06-26 15:24:00.0,2013-06-26 15:48:00.0,90,1025,0,0,3,0
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp13_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 15:24:00.0,2013-06-26 15:24:00.0,2013-06-26 15:48:00.0,93,1025,2,0,6,2
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp11_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 15:24:00.0,2013-06-26 15:24:00.0,2013-06-26 15:48:00.0,93,1025,2,0,7,2
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,BCP|hcbiwp10_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 15:24:00.0,2013-06-26 15:24:00.0,2013-06-26 15:48:00.0,95,1025,1,0,6,1
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp12_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 15:24:00.0,2013-06-26 15:24:00.0,2013-06-26 15:48:00.0,94,1025,3,1,7,3
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp00_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 15:48:00.0,2013-06-26 15:48:00.0,2013-06-26 16:12:00.0,82,1025,0,0,0,0
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp13_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 15:48:00.0,2013-06-26 15:48:00.0,2013-06-26 16:12:00.0,92,1025,2,1,5,2
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp11_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 15:48:00.0,2013-06-26 15:48:00.0,2013-06-26 16:12:00.0,93,1025,3,3,8,3
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,BCP|hcbiwp10_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 15:48:00.0,2013-06-26 15:48:00.0,2013-06-26 16:12:00.0,92,1025,1,0,5,1
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp12_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 15:48:00.0,2013-06-26 15:48:00.0,2013-06-26 16:12:00.0,92,1025,2,1,6,2
